text_x,rating_numerator,rating_denominator,name,year,month,day,stage,jpg_url,dog_type,confidence_list,favorite_count,retweet_count,text_y,rating
We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13.0,10.0,,2016,12,26,,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,golden retriever,0.888181,21267,4805,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,1.3
Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11.0,10.0,,2016,12,26,doggo,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,cocker spaniel,0.701852,9844,1977,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,1.1
Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13.0,10.0,Atlas,2016,12,26,,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,samoyed,0.905972,20038,8030,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,1.3
This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,10.0,Sky,2016,12,27,,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,malamute,0.501159,8954,1934,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,1.2
"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,10.0,Gary,2016,12,27,,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,french bulldog,0.709146,38948,15418,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was… https://t.co/2LqNkbHRgt",1.4
This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,10.0,Chubbs,2016,12,28,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,siberian husky,0.6993550000000001,9964,2070,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,1.1
This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,12.0,10.0,Alf,2016,12,29,,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,miniature poodle,0.626913,9286,2038,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,1.2
This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,12.0,10.0,Olivia,2016,12,30,,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden retriever,0.650814,12089,2976,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,1.2
This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,11.0,10.0,Cooper,2016,12,31,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,dalmatian,0.999828,8178,1424,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,1.1
This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,11.0,10.0,Akumi,2017,1,2,,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,border collie,0.5489069999999999,10541,2502,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,1.1
This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,12.0,10.0,Comet,2017,1,3,,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,pomeranian,0.967345,9566,2368,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,1.2
This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,11.0,10.0,Dudley,2017,1,3,,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,labrador retriever,0.91933,9209,2148,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,1.1
This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,12.0,10.0,Timber,2017,1,5,,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute,0.668164,10699,2236,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,1.2
This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,11.0,10.0,Chloe,2017,1,5,,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,kelpie,0.8644149999999999,9176,1817,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,1.1
Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,13.0,10.0,,2017,1,5,,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,saluki,0.568809,13022,2882,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,1.3
This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,13.0,10.0,Tebow,2017,1,6,,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,golden retriever,0.295483,9336,2208,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,1.3
"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",11.0,10.0,Strudel,2017,1,6,,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,doberman,0.806163,6009,1060,Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel… https://t.co/dEyZso9D3z,1.1
This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,12.0,10.0,Florence,2017,1,9,,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,miniature schnauzer,0.367368,11788,2513,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,1.2
This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,11.0,10.0,Tom,2017,1,9,,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,welsh springer spaniel,6.229489999999999e-05,11663,2721,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/1… https://t.co/rAtJLcwXVk,1.1
Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,13.0,10.0,Wafer,2017,1,10,,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,labrador retriever,0.384188,23720,8165,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,1.3
This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,12.0,10.0,Finn,2017,1,11,,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,border terrier,0.4824520000000001,24668,7335,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,1.2
This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,13.0,10.0,Jazzy,2017,1,12,,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,cardigan,0.5479350000000001,10218,2156,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,1.3
"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",13.0,10.0,Oliver,2017,1,13,puppo,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,american staffordshire terrier,0.925505,5681,1301,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:… https://t.co/3UFtdZEa0l",1.3
"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE",14.0,10.0,,2017,1,14,,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,gordon setter,0.940724,3562,622,We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10… https://t.co/mtNwAQQEQ4,1.4
This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12.0,10.0,Flash,2017,1,16,,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,old english sheepdog,0.14802,13519,2509,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in… https://t.co/8whqFhaex4,1.2
This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12.0,10.0,Luca,2017,1,17,,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,german shepherd,0.515933,9313,2205,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,1.2
This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13.0,10.0,Duchess,2017,1,18,doggo,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,golden retriever,0.980071,8988,1823,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,1.3
This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13.0,10.0,Jimison,2017,1,19,,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,golden retriever,0.26623800000000003,12112,2562,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,1.3
Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12.0,10.0,,2017,1,21,,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,cocker spaniel,0.6644869999999999,15729,3240,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs.… https://t.co/irJJJr0gHz,1.2
This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12.0,10.0,Albus,2017,1,22,,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,pembroke,0.233162,18416,3760,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would… https://t.co/NXORbtoMpr,1.2
This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11.0,10.0,Crawford,2017,1,23,,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,german shepherd,0.194044,13889,2889,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,1.1
This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12.0,10.0,Winston,2017,1,24,,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn,0.203999,13392,2644,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his bell… https://t.co/RsMs6iThDO,1.2
This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,10.0,Cash,2017,1,24,,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke,0.23407600000000006,11332,2960,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,1.2
Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,10.0,,2017,1,25,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,pembroke,0.990793,12539,11336,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,1.3
This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,10.0,Scooter,2017,1,27,,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,border terrier,0.610499,15923,3848,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 wo… https://t.co/OEJq2JR8Ix,1.2
"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,10.0,Pablo,2017,1,27,puppo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,eskimo dog,0.524454,6752,1402,Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance… https://t.co/HGMMHsgGXm,1.2
This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,10.0,Sweet,2017,1,28,,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,pekinese,0.354823,19474,4993,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,1.3
Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,10.0,,2017,1,29,puppo,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,rottweiler,0.681495,55365,18763,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvin… https://t.co/804eeysJkI,1.4
This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,10.0,Toby,2017,1,29,,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,great pyrenees,0.8534069999999999,13550,2714,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,1.2
We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,10.0,,2017,1,31,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,french bulldog,0.903048,14100,2817,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,1.1
This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,10.0,Cupid,2017,2,1,doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,great pyrenees,0.858764,38748,11147,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo… https://t.co/9uuMrgrmsw,1.3
"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,10.0,Ralphie,2017,2,3,,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden retriever,0.352486,16860,3338,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a s… https://t.co/oIRnxBH7mJ",1.2
Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,10.0,Tucker,2017,2,3,,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,pembroke,0.32563800000000004,7863,1032,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13… https://t.co/Fx3mpICbFz,1.3
Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,10.0,Brutus,2017,2,4,,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,american staffordshire terrier,0.936662,11002,2338,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simul… https://t.co/RdsPvrhDUl,1.1
"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14.0,10.0,,2017,2,6,,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,golden retriever,0.649209,10080,1468,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",1.4
This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,10.0,Dexter,2017,2,7,,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer,0.312221,56181,17645,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10… https://t.co/GBAOEZbHhN,1.3
This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12.0,10.0,Malcolm,2017,2,8,,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden retriever,0.57314,25984,8062,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,1.2
Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,10.0,,2017,2,8,doggo,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,labrador retriever,0.315163,11082,2205,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely.… https://t.co/LG1nEjcPqS,1.1
This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12.0,10.0,Leo,2017,2,9,,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,french bulldog,0.950851,33657,11547,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enoug… https://t.co/hzjGiTmhgj,1.2
This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,10.0,Mia,2017,2,10,,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,border terrier,0.394486,12953,2127,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,1.2
"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13.0,10.0,Samson,2017,2,10,,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,toy poodle,0.442713,10401,3266,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more… https://t.co/1hPFQL9xpK",1.3
I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13.0,10.0,,2017,2,14,pupper,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,briard,0.982755,6903,1211,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics poss… https://t.co/6CpiTSMAFT,1.3
This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13.0,10.0,Dutch,2017,2,14,,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,chihuahua,0.257415,9527,2487,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/… https://t.co/IiB5fchBNM,1.3
"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13.0,10.0,,2017,2,14,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,eskimo dog,0.530416,7601,2105,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10… https://t.co/jcfRHUrToh",1.3
This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13.0,10.0,Daisy,2017,2,15,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,pembroke,0.6248020000000001,11049,1967,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,1.3
Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14.0,10.0,Smiley,2017,2,16,doggo,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,pembroke,0.134081,11958,2526,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would… https://t.co/Ag5f6nl8Tg,1.4
This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12.0,10.0,Eevee,2017,2,17,,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,pekinese,0.988916,12630,2410,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extre… https://t.co/EUvi1niszc,1.2
This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12.0,10.0,Orion,2017,2,17,,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,eskimo dog,0.5250319999999999,16768,3034,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,1.2
This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13.0,10.0,Willow,2017,2,18,,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,cardigan,0.160888,17785,3929,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquanc… https://t.co/FHSgdKvLFe,1.3
This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,10.0,Gidget,2017,2,19,pupper,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,cardigan,0.7105229999999999,21333,5243,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then… https://t.co/qZPvwdZ3YH,1.2
This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13.0,10.0,Poppy,2017,2,20,,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,golden retriever,0.727039,15700,2242,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,1.3
This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12.0,10.0,Bentley,2017,2,21,,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,kuvasz,0.494969,14157,2602,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,1.2
This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12.0,10.0,Wilson,2017,2,22,,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,golden retriever,0.754799,21762,5175,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,1.2
"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12.0,10.0,Chester,2017,2,22,,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,rhodesian ridgeback,0.468619,10162,1810,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. B… https://t.co/1lT32uIJi6",1.2
This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13.0,10.0,Tobi,2017,2,23,,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,border terrier,0.156276,22318,5921,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to… https://t.co/7qhRRXg79X,1.3
We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12.0,10.0,,2017,2,24,,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,border collie,0.663138,27572,6202,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 wo… https://t.co/faYkZD4RKp,1.2
Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13.0,10.0,,2017,2,26,,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,samoyed,0.963558,20148,4632,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling c… https://t.co/1HkizgFqcy,1.3
This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,12.0,10.0,Mookie,2017,3,1,,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,toy poodle,0.005887300000000001,13405,2474,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someo… https://t.co/3zM0xKWTwV,1.2
This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,13.0,10.0,Clark,2017,3,2,pupper,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,siberian husky,0.767696,16877,2581,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,1.3
This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,12.0,10.0,Vincent,2017,3,3,,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,norwegian elkhound,0.976255,13472,2472,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the direc… https://t.co/8hIndhskzN,1.2
"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",12.0,10.0,,2017,3,4,pupper,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,golden retriever,0.887625,35985,8471,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",1.2
"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",12.0,10.0,Winston,2017,3,8,,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,norwich terrier,0.05248,28916,8361,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 woul… https://t.co/ESW7mcQeZV",1.2
